209	"This is one of the largest families in the Chalcidoidea.  Several genera of pteromalids have been reared from fly puparia, including tephritids, but relatively few from fruit-infesting tephritids.  The most commonly encountered pteromalids reared from fruit-infesting tephritids are <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7496QQQQ>_Pachycrepoideus vindemmiae_</a> (Rondani) (Figures 3-5) and various species of <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7491QQQQ>_Spalangia_</a> (Figures 1 &amp; 2).  These are polyphagous pupal parasitoids, and usually gregarious when attacking tephritids.  _Pachycrepoideus vindemmiae_, though often mass-reared for release against tephritid pests, is more likely to attack other hosts, such as drosophilids.  _P. vindemmiae_ was introduced in Bolivia in 1969 for control of _Ceratitis capitata_ (<ref id=QQQQ1217QQQQ>Bennett and Squire 1972</ref>).  Other pteromalids that are known to attack fruit-infesting tephritids include at least one species each in the genera <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7493QQQQ>_Halticoptera_</a>, _Cyrtogaster_, and <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7494QQQQ>_Pteromalus_</a>.  _Halticoptera_ is a koinobiont larval parasitoid, _Cyrtogaster_ is an idiobiont pupal parasitoid, and _Pteromalus_ is an idiobiont larval parasitoid.  See also the genus page on _Cyrtoptyx_.XXXXXXXXThe species name for _Pachycrepoideus_ _vindemmiae_ (Figures 3 - 5) is often incorrectly spelled vindemiae because of confusion on the part of Rondani in a subsequent publication."	"0000-00-00 00:00:00"	"2005-01-23 15:56:11"	"wharton"		
210	"Nearly identical to <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7512QQQQ>_Fopius_</a> in all respects except for the shape of the clypeus: clypeus strongly bulging medially, with ventral portion of bulge deeply excavated, the clypeus thus forming either a tunnel-like or a hood-like structure, with the exact shape varying among species.  The labrum is consequently partially exposed by the median protrusion and excavation of the clypeus.  The mandible in most species also has the outer surface flattened to slightly concave, especially basally, rather than evenly convex."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
211	"All described species are from the Afrotropical region, and we have reared two of these (_Rhynchosteres brunigaster_ Fischer and _Rhynchosteres mandibularis_ Kimani-Njogu and Wharton) from fruit-infesting Tephritidae in Kenya.  _Rhynchosteres mandibularis_ was reared from one or both of the two species of _Trirhithrum_ infesting fruits of _Rawsonia lucida_ (<ref id=QQQQ1223QQQQ>Kimani-Njogu and Wharton 2002</ref>)."	"0000-00-00 00:00:00"	"2005-01-26 18:13:29"	"wharton"		
212	"_Rhynchosteres_ is virtually identical to certain species of _Fopius_ except for the more unusually developed clypeus and (with the exception of _tuberculatus_ van Achterberg) mandibles (<ref id=QQQQ761QQQQ>Wharton 1987</ref>, <ref id=QQQQ955QQQQ>1997</ref>).  The species of _Rhynchosteres_ and members of the _Fopius desideratus_ species group share the same pattern of body sculpture (complete, sculptured notauli, oblique carina on propleuron, striate frons, and postpectal carina), and reduction of setae on the ovipositor sheath.  This combination of characters separates both _Rhynchosteres_ and the _Fopius desideratus_ species group from all other opiines with long ovipositors and a  small second submarginal cell."	"0000-00-00 00:00:00"	"2005-01-26 18:08:38"	"wharton"		
213	"The genus was fairly completely defined by both <ref id=QQQQ454QQQQ>Fischer (1965)</ref> and <ref id=QQQQ731QQQQ>van Achterberg (1983)</ref>.  <ref id=QQQQ921QQQQ>Van Achterberg and Maetô (1990)</ref> stressed the unusual form of the clypeus in separating _Rhynchosteres_ from other genera of the <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7513QQQQ>_Diachasmimorpha_</a> group.  While the protruding nature of the clypeus is indeed unusual for opiines, what is equally of interest is that the shape of the clypeus differs among most of the six described species, sometimes dramatically."	"0000-00-00 00:00:00"	"2005-01-26 18:08:38"	"wharton"		
214	"There are no published records as yet for the hosts of _Sternaulopius_. However, we have reared several _Sternaulopius_ from tephritid fruit flies in both Cameroon and Kenya."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
215	"Fischer described the genus _Sternaulopius_ to accomodate species with two sternauli on each side of the mesopleuron. Normally, only a single groove is present in braconid wasps, or the groove is completely lost. These species are thus distinctive, though their placement in the classification of the Opiinae is still unsettled. In overall appearance (body shape, size, and fore wing venation), they somewhat resemble species in the genus <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7507QQQQ>_Utetes_</a>, and are occasionally reared from the same host fruits. The species of _Sternaulopius_, however, lack the sharp carina on the base of the inner side of the hind tibia that characterizes members of the genus _Utetes_."	"0000-00-00 00:00:00"	"2005-01-30 14:34:47"	"wharton"		
216	"A key to the three species reared from fruit-infesting Tephritidae is provided by <ref id=QQQQ2613QQQQ>LaSalle and Wharton (2002)</ref>.  The ability to differentiate these species is particularly crucial to studies attempting to verify apparent differences in patterns of host utilization by the various eulophids that have been reared from tephritids.  All three species are found in Kenya, where they were reared from various wild fruits in our recent survey of tephritid fruit flies and their parasitoids from that country.  Previously published host and distribution data are summarized in <ref id=QQQQ2613QQQQ>LaSalle and Wharton (2002)</ref>.  _Tetrastichus giffardianus_ is readily separated from the other two species by the absence of setae in the broad area near the base of the fore wing (Figure 3).  The other two species have the normal complement of setae in this region (Figure 4), and are separated from each other by differences in ovipositor length and shape of abdomen."	"0000-00-00 00:00:00"	"2005-01-28 13:25:38"	"wharton"		
217	"At least three species have been collected in association with biological control programs: <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7486QQQQ>_Tetrastichus giffardii_ Silvestri</a> (=_T_. _dacicida_ Silvestri), _T_. _giffardianus_ Silvestri, and _T_. _oxyurus_ Silvestri.  Though attempts have been made to introduce all three species to Hawaii, apparently only _T_. _giffardianus_ is now established outside its native range.  This species has been studied in association with medfly and Oriental fruit fly in Hawaii and was mass reared and released against medfly and native pests in Brazil (<ref>Fonseca &amp; Autuori 1940</ref>; <ref>Fonseca 1947</ref>).  It is a gregarious, koinobiont, larval-pupal endoparasitoid (<ref id=QQQQ884QQQQ>Silvestri 1913</ref>; <ref id=QQQQ1286QQQQ>Clausen 1978</ref>; <ref>Ramadan &amp; Wong 1990</ref>; <ref id=QQQQ2769QQQQ>Purcell et al. 1996</ref>).  _Tetrastichus giffardianus_ oviposits into mature host larvae, and the adults emerge from young pupae after the puparium is formed.  It has also been studied in Hawaii relative to non-target effects (<ref id=QQQQ2764QQQQ>Purcell et al. 1997</ref>; <ref>Duan and Messing 1998</ref>)."	"0000-00-00 00:00:00"	"2005-01-28 13:25:38"	"wharton"		
218	"<ref id=QQQQ2613QQQQ>LaSalle and Wharton (2002)</ref> reviewed the species of _Tetrastichus_ that attack fruit-infesting Tephritidae in Africa, and much of the information presented here is taken from that source.XXXX XXXXThe genus _Tetrastichus _was formerly one of the largest genera in the Chalcidoidea.  The reclassification proposed by <ref>Graham (1987)</ref>, in which _Tetrastichus_ was broken up into several smaller, more natural groups, has been widely accepted by other workers. _Tetrastichus_ in its reduced form is now the third largest in the subfamily Tetrastichinae of the family Eulophidae. _Tetrastichus_ is cosmopolitan in distribution, but the species that have been most commonly associated with fruit-infesting Tephritidae are of African origin."	"0000-00-00 00:00:00"	"2005-01-28 13:20:25"	"wharton"		
219	"Tetrastichines are commonly enountered in studies of the parasitoid fauna of tephritids in Africa, but native tetrastichines appear to be absent from the parasitoid community attacking New World tephritids.  An unknown species of _Tetrastrichus_ was reared from cultivated olives in South Africa (<ref id=QQQQ788QQQQ>Neuenschwander 1982</ref>), and from olive fly, _Bactrocera oleae_, in Jordan (<ref id=QQQQ807QQQQ>Mustafa and Al-Zaghal 1987</ref>)."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
222	"Known only from the original description, which simply lists hosts as _Anastrepha_ _serpentina_ (Wiedemann) and _Anastrepha striata_ Schiner.  <ref id=QQQQ738QQQQ>Wharton and Marsh (1978)</ref> summarized the known information, and compared this species to the virtually identical _D. crawfordi_.  See the genus page for _Doryctobracon_."	"0000-00-00 00:00:00"	"2005-04-06 13:43:40"	"sonia"		
223	"Occipital carina variable, present laterally and extending dorsally more than half height of head in most species, absent in the Neotropical _Utetes anastrephae_ (Viereck) species group (= _Bracanastrepha_ ).  Labrum in nearly all species broadly exposed beneath short, truncate or crescentic clypeus (_africanus_, Figure 1 and _bianchii,_ Figure 2); clypeus usually evenly protruding, more rarely with clypeus flattened. First flagellomere slightly longer than second.  Propleuron always without oblique carina dorsad propleural flange. Notauli usually deep, sculptured to unsculptured, but usually very short, confined to anterior-lateral margin in most species (_africanus_, Figure 3 and  _perkinsi_, Figure 4), rarely a little longer (_bianchii_, Figure 5), never complete to midpit.  Midpit often long, deep, and narrowly tear-drop shaped. Postpectal carina absent.  Hind tibia dorso-posteriorly with distinct basal carina (Figures 6&amp;7).  Fore wing (_richmondi_, Figure 8) with second submarginal cell relatively long; m-cu arising distinctly distad 2RS.  Hind wing (_richmondi_, Figure 9) with RS nearly always absent basally, represented at most by a weak crease distally; m-cu absent.  Second metasomal tergum unsculptured beyond petiole in most species, though sculptured in a few Southeast Asian species.  Ovipositor varying from very short to nearly equal in length to abdomen, never as long as in _Diachasmimorpha_ and _Doryctobracon_.XXXXXXXXDifferential coloration of subapical abdominal segments suggests the presence of large abdominal glands in many if not most of the species of _Utetes_.  One of the species included in _Utetes_ by <ref id=QQQQ521QQQQ>Fischer (1987)</ref>, <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7511QQQQ>_Opius froggatti_</a> Fullaway, has been reared from tephritids and needs to be mentioned here.  This species superficially resembles _Utetes_ in several respects, including loss of hind wing RS and m-cu, but lacks the diagnostic carina at the base of the hind tibia.  <ref id=QQQQ521QQQQ>Fischer (1987)</ref> placed several species with _froggatti_ in his _Opius (Utetes) froggatti_ species group and the relations of this group in particular to _Utetes_ need to be further explored to determine if the similarities represent a sister-group relationship or merely convergence."	"0000-00-00 00:00:00"	"2006-06-28 14:12:00"	"wharton"		
224	"_Utetes_ is cosmopolitan, with about one-fourth of the described species having been reared from fruit-infesting Tephritidae.  _Rhagoletis_ is an important host in the Nearctic and Palaearctic Regions, while _Anastrepha_ and _Tomoplagia_ have been recorded as hosts of several Neotropical species.  Members of the Dacini (Subtribes Dacina and Ceratitidina) are hosts of species in Australia and the Afrotropical Region.   XXXXXXXX_Psyttalia_ is the only genus with more species that have been reared from frugivorous tephritids.  While the only known hosts of _Psyttalia_ are members of the family Tephritidae, there are several species of _Utetes_ that are known to attack hosts in other dipteran families, with at least two species (including _Utetes ruficeps_ (Wesmael)) developing on leaf-mining Anthomyiidae.  It is through species such as _Utetes ruficeps_ and _Utetes truncatus_ (Wesmael) that evolution of host shifts between fruit-infesting and leaf-mining flies can be explored."	"0000-00-00 00:00:00"	"2004-12-04 18:28:59"	"wharton"		
225	"_Utetes_ is readily characterized by the presence of a sharp ridge or carina located basal-medially on the hind tibia (_perkinsi_, Figure 1).  The type species of both _Bracanastrepha_ and _Nipponopius_ have this feature and the two genera are therefore now included in _Utetes_ (Wharton <ref id=QQQQ736QQQQ>1988</ref>, <ref id=QQQQ955QQQQ>1997</ref>).  The species of _Utetes_ reared from fruit are also generally characterized by having the origin of RS+M widely separated from the parastigma relative to species in other genera (1RS 0.3-0.6 x 1M).  Also, many (but not all) have a large, elliptical to transverse pit mid-dorsally on the pronotum.  As in _Psyttalia_, the labrum is broadly exposed below the shortened clypeus."	"0000-00-00 00:00:00"	"2004-12-05 19:54:09"	"matt"		
226	"The species of _Utetes_ that attack fruit-infesting Tephritidae were generally included in the genus _Opius_ prior to about 1990, though <ref id=QQQQ726QQQQ>Tobias (1977)</ref> and <ref id=QQQQ727QQQQ>Tobias and Jakimavicius (1986)</ref> included _Utetes_ as a subgenus of _Xynobius_.  Neotropical species lacking an occipital carina have often been placed as a separate genus _Bracanastrepha_, as noted in the section on Identification of Species.  _Utetes_ is worldwide in distribution."	"0000-00-00 00:00:00"	"2004-12-04 18:52:06"	"wharton"		
227	"Synonyms: _Bracanastrepha_ <ref id=QQQQ29QQQQ>Brèthes, 1924</ref> and _Nipponopius_ <ref id=QQQQ565QQQQ>Fischer, 1963b</ref>. See <ref id=QQQQ955QQQQ>Wharton (1997)</ref> for further information."	"0000-00-00 00:00:00"	"2004-12-04 18:20:29"	"wharton"		
228	"The sympatric speciation model developed for hosts in the genus _Rhagoletis_ has not yet been tested on their parasitoids, many of which belong in the genus _Utetes_.  Although <ref id=QQQQ738QQQQ>Wharton and Marsh (1978)</ref> have indicated that some of these parasitoids are less host specific than members of the genus _Rhagoletis_, these conclusions are based solely on morphology.  Host range testing is needed; and a population genetics approach to assessment of host specificity would be fruitful.  It would be particularly interesting to determine whether the tropical species of _Utetes_ show the same level of host specificity as temperate species. XXXXXXXX*Identification of Species Groups*XXXXXXXX 1a. Occipital carina absent.  Neotropical, with one species introduced to FloridaXXXX     <a href=QQQQ#anastrephaeQQQQ>_Utetes anastrephae_ species group</a> XXXX 1b. Occipital carina present and well developed laterally. Nearctic and Old WorldXXXX     Go to couplet 2XXXX XXXX 2a. Second metasomal tergum with distinct sculpture (usually carinate or somewhat rugose) (_bianchii_, Fig. 10)XXXX     <a href=QQQQ#bianchiiQQQQ>_Utetes bianchii_ species group</a> XXXX 2b. Second abdominal tergum smooth or with basal pits (_perkinsi, _Fig. 15)XXXX     <a href=QQQQ#truncatusQQQQ>_Utetes truncatus_ species group</a> XXXX XXXX*The <a name=QQQQanastrephaeQQQQ>_Utetes anastrephae_</a> species group*XXXX  XXXX The Neotropical species placed by <ref id=QQQQ492QQQQ>Fischer (1977)</ref> in _Bracanastrepha_ form a distinct species group based on the complete loss of the occipital carina.  The species that also possess a distinct carina at the base of the hind tibia were transferred to _Utetes_ by <ref id=QQQQ736QQQQ>Wharton (1988)</ref>, who retained the name _Bracanastrepha_ as a subgenus of _Utetes_.   The species included in _Bracanastrepha_ by Fischer, but which lack the tibial carina (e. g. _Opius bucki_) are now placed in <a href=QQQQ?taxcpl=tax&amp;taxcpl_id=7511QQQQ>_Opius_</a>.  _Bracanastrepha_ is considered here to be confined to the New World.  Hosts of the _Utetes anastrephae_ species group are thus far confined to fruit-infesting tephritids, but unpublished records suggest that some attack closed related tephritids breeding in flowers.  XXXXXXXXThe species known to attack fruit-infesting Tephritidae include _Utetes__ anastrephae_ (=_argentina_ Brèthes, type species of _Bracanastrepha_), _Utetes __divergens_ (Muesebeck), _Utetes __itatiayensis_ (Costa Lima),  _Utetes __tomoplagiae_ (Costa Lima), and _Utetes__ vierecki_ (Gahan).  There is some evidence that _Utetes anastrephae_ may actually be a complex of closely related species.  It is a widespread, color-variable species and the only species recorded repeatedly from different species of _Anastrepha_.  It is also the only species of this species group known from continental US (Florida).XXXXXXXXThe species in this species group may be distinguished as follows: _Utetes __divergens_ has the head, thorax, and wings mostly black (propodeum is yellow).  It occurs in northern Mexico, where it has been reared from _Anastrepha ludens_ in _Sargentia_ fruits.  The other species have the wings only lightly infumate (darkened) to nearly hyaline and the thorax is either entirely yellow to orange or yellow to orange with black markings on the mesoscutum and sometimes also the mesopleuron.XXXXXXXX_Utetes __itatiayensis_ and _Utetes __tomoplagiae_ are both known only from Brazil, where they have been reared or associated with tephritids in the genus _Tomoplagia_.  Almost nothing is known about these species other than the original records published by <ref id=QQQQ660QQQQ>Costa Lima (1937</ref>, <ref id=QQQQ1234QQQQ>1938)</ref>. _Utetes __itatiayensis_ is most readily identified by the sharp facial carina that extends between the bases of the antennae as an elevated ridge. The propodeum is also much less sculptured in this species than in the others, with the lateral fields mostly smooth.  _Utetes __tomoplagiae_ is most easily recognized by the small eye relative to the other species treated here.  The eye in lateral view is only slightly taller that the distance between the eye and the base of the mandible.  _Utetes anastrephae_, which also occurs in Brazil, has a distinctly larger eye than both _Utetes __itatiayensis_ and _Utetes __tomoplagiae_, and the ridge on the face in _Utetes anastrephae_ is much more weakly developed than in _Utetes __itatiayensis._  As noted above, _Utetes anastrephae_ may be a complex of closely related species, with perhaps subtle differences in ovipositor length, body sculpture, and host preferences.  It is a color-variable species, and different color morphs have been obtained from the same rearings.  The last species, _Utetes__ vierecki_, is known from Mexico and Panama, where it has been reared from _Anastrepha_.  It is similar to _Utetes anastrephae_ but has an even larger eye.   XXXXXXXX XXXX*The <a name=QQQQtruncatusQQQQ>_Utetes truncatus_</a> species group*XXXXXXXXBefore establishing his subgeneric classification, Fischer referred to the species now placed in _Utetes_ as the _truncatus_ species group, and this designation is retained here for the majority of the species attacking fruit-infesting tephritids.  _Utetes truncatus_ has been recorded from leaf-mining rather than fruit-infesting tephritids, yet I am unable to segregate _Utetes truncatus_ satisfactorily from the others on the basis of morphology.  <ref id=QQQQ738QQQQ>Wharton and Marsh (1978)</ref> observed that the North American species reared from tephritids are separable only with difficulty, and this holds for other species from throughout the world, which are remarkably similar to one another.  Known fruit-infesting hosts for the group include a wide range of tribes and genera in the subfamily Trypetinae as well as a few Tephritinae.  There is some indication that individual species may be fairly host specific, but this remains to be tested.   <ref id=QQQQ717QQQQ>Prokopy and Webster (1978)</ref> demonstrated that _Utetes canaliculatus_ (a senior subjective synonym of _Utetes lectus_) oviposits in the host eggs, a biological trait of interest to biological control workers that was discussed in the section treating the genus _Fopius_.  As in _<a href=QQQQ?taxcpl=tax&amp;taxcpl_id=7512QQQQ>Fopius</a>_, species of _Utetes_ show varying reductions of the subapical node on the ovipositor, suggesting an ability to use this morphological feature to predict behavior in the remainder of the species in which this biological trait has yet to be studied.  XXXXXXXXThe known parasitoids of fruit-infesting tephritids in the _Utetes truncatus_ species group include the following species, listed according to their geographic distribution:XXXX XXXX Nearctic (North American) species:XXXXXXXX     _Utetes aciurae_ (Fischer) from Florida attacking _Myoleja limata_ on species of _Ilex_.XXXX     _Utetes canaliculatus_ (Gahan), as interpreted here, this is an eastern species recorded from several  different species of _Rhagoletis.XXXX     Utetes frequens_ (Fischer) occurs across northern US from Maine to Washington and has been reared from cherry fruit flies in the genus _Rhagoletis.XXXX    Utetes juniperi _(Fischer) was described from Arizona, where it was reared from tephritids in juniper berries.    XXXX     _Utetes lectoides_ (Gahan).  Though treated as a synonym of _Opius canaliculatus_ by <ref id=QQQQ738QQQQ>Wharton and Marsh (1978)</ref>, this western species seems to have a slightly longer ovipositor and thus is recognized here as distinct. _XXXX     Utetes richmondi_ (Gahan) is a parasitoid of the blueberry maggot, _Rhagoletis mendax_ (<ref id=QQQQ123QQQQ>Gahan 1919</ref>, <ref id=QQQQ1269QQQQ>Lathrop and Nickels 1932</ref>) and has been reported from Maine and Minnesota. XXXX _      Utetes rosicola_ (Muesebeck) was initially described from _Rhagoletis basiola_ infesting rose hips, and detailed biologies have been published (<ref>Balduf 1958</ref>, <ref>1959</ref>).  It has also been reared from western cherry fruit flies, _Rhagoletis indifferens_.XXXX _    Utetes tabellariae_ (Fischer) is an eastern species that has been reared from_ Rhagoletis_ infesting fruits of dogwood (_Cornus_)_._XXXX XXXX Palaearctic species:XXXXXXXX _    Utetes kurentzovi_ (Tobias) has been reared from _Rhagoletis kurentzovi_ in _Berberis_ in southeastern Russia._  XXXX     Utetes magnus_ (Fischer) has been reared from _Rhagoletis_ infesting cherries, _Berberis_, and _Rosa_, and _Anomoia purmunda_ (Harris) infesting _Crataegus_ in Europe (<ref id=QQQQ795QQQQ>Hoffmeister 1992</ref>)._  Utetes sayanicus_ (Tobias) is a junior synonym (<ref id=QQQQ516QQQQ>Fischer 1984</ref>)._ XXXX __    Utetes rosae_ (Tobias) is a parasitoid of _Rhagoletis alternata_ in rose hips in western Russia._  _XXXX _    Utetes testaceus_ (Wesmael) was first recorded as a parasitoid of _Goniglossum_, which is a synonym of _Carpomya_.  It has also been recorded from _Euphranta_ and _Rhagoletis_ but records should be confirmed._ XXXX     Utetes ussuriensis_ (Tobias) has been reared from _Rhagoletis reducta_ in _Lonicera_ in the southeastern corner of Russia. _XXXX     Utetes valens_ (Papp) was described from Korea.  It has been reared from_ Rhagoletis_.XXXX XXXX Afrotropical species:XXXXXXXX     _Utetes africanus_ (Szépligeti) was originally described from South Africa, where it attacks _Bactrocera oleae_ in olives.  A variety with a different color pattern was later described by Silvestri from Eritrea, from the same hosts.  This variety has also been reared from olive fly, _Bactrocera oleae_, collected from _Olea europaea cuspidata_ in Kenya (<ref id=QQQQ2611QQQQ>Copeland et al. 2004</ref>).XXXX XXXX Australian species:XXXXXXXX _    Utetes perkinsi_ (Fullaway) occurs in northeastern Australia, where it has been recorded from at least four species of _Bactrocera_ (<ref id=QQQQ762QQQQ>Wharton and Gilstrap (1983)</ref>).XXXX XXXXXXXX*The <a name=QQQQbianchiiQQQQ>_Utetes bianchii_</a> species group*XXXXXXXXThis species group contains _Utetes bianchii_ (Fullaway) and _Utetes manii_ (Fullaway), which have been reared from fruit-infesting tephritids in India.  _Utetes bianchii_ has been reared from _Carpomya_, and has also been recorded from Thailand.  _Utetes manii_ has been reared from  _Bactrocera_ .  Both species are characterized by the presence of striate sculpture on the second metasomal tergum.  Other described species undoubtedly belong to this group, but I know of none that have host records.  The two species are not readily separated from one another (<ref id=QQQQ762QQQQ>Wharton and Gilstrap 1983</ref>).XXXXXXXXChinajariyawong et al. provide an extensive list of opiine species and their tephritid hosts collected in Thailand and Malaysia during surveys conducted between 1986 and 1994 (<ref id=QQQQ1215QQQQ>Chinajariyawong et al. 2000</ref>).  The specimens were primarily collected from various _Bactrocera spp._ and include _Utetes bianchii_.  Other genera collected during the survey include _<a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7513QQQQ>Diachasmimorpha</a>, <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7462QQQQ>Psytallia</a>,_  <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7512QQQQ>_Fopius_</a>."	"0000-00-00 00:00:00"	"2004-12-05 19:56:53"	"matt"		
229	"Eulophids are generally recognized by their four-segmented tarsi (Fig. 4: note that dark portion at the tip is not a segment but the pretarsus, which includes the claws and the large pad between the claws).  This species can be distinguished from most other eulophids that have been reared from tephritids by the color of the wing and body, and by the arrangement of setae on the thorax.  The species of <a href=QQQQ./?taxcpl=tax&amp;taxcpl_id=7482QQQQ>_Tetrastichus_</a> tend to have a bluish color pattern  and dark (blue to black) coxae, trochanters, and femora whereas _A. indica_ is brown (including the coxae), with the remainder of the legs yellowish.  Species of _Melittobia_ that occasionally attack Tephritidae may also be similar in coloration to _A. indica_, but the pronotum and mesonotum of _Melittobia_ are both covered with numerous short setae.  In _A. indica_, the setae are few in number (usually 2-3 pair on the mesonotum), and much longer (longer than the tibial spurs)."	"0000-00-00 00:00:00"	"2004-12-04 16:54:38"	"wharton"		
230	"This species was originally described from material collected in India by G. Compere, and has subsequently been widely distributed following its culture and release in Hawaii.  <ref id=QQQQ1216QQQQ>Ovruski et al. (2000)</ref> list this species from 8 countries in the New World.  See also <ref id=QQQQ1286QQQQ>Clausen (1978)</ref>."	"0000-00-00 00:00:00"	"2005-01-24 18:26:45"	"wharton"		
231	"_Psyttalia acidoxanthicida_ (<ref id=QQQQ111QQQQ>Fullaway, 1949</ref>)"	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
232	"The original series was reared from the tephritid _Acidoxantha hibisci_ <ref>Hardy, 1974</ref>.  The host tephritid thus remained undescribed for 25 years following the collection and description (in 1949) of the parasitoid.  Members of the tephritid genus _Acidoxantha_ infest buds of large flowers such as those of _Hibiscus_.   The original description of _P. acidoxanthicida_ <ref id=QQQQ111QQQQ>(Fullaway 1949)</ref> lists the host as _Paritium tiliaceus_, but _Paritium_ is now placed as a subdivision within the genus _Hibiscus_."	"0000-00-00 00:00:00"	"2006-06-28 14:06:20"	"wharton"		
233	"This species was originally described from material reared from tephritids in flower buds.  Except for some minor changes in classification, nothing else has been published on this species."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
234	"Originally described in the genus _Opius_, this species was transferred to _Psyttalia_ by <ref id=QQQQ955QQQQ>Wharton (1997)</ref>.  <ref id=QQQQ482QQQQ>Fischer (1972)</ref> established a separate subgenus within _Opius_:  _Opius_ (_Acidoxanthopius_) for this and one other species."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
236	"This species is characterized by the strong curvature of the veins in the basal half of the hind wings."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
237	"_Utetes aciurae_ (Fischer, 1964)."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
238	"Reared from larvae of the tephritid _Myoleja limata_ (Coquillett) infesting holly berries (_Ilex_ spp.)."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
240	"Nearly identical to _Utetes canaliculatus_ (Gahan), but is lighter in coloration (mesopleuron yellow in _aciurae_, and with at least some black markings in _canaliculatus_)."	"0000-00-00 00:00:00"	"2004-12-04 17:07:21"	"wharton"		
241	"This species was formally transferred from _Opius_ to _Utetes_ by <ref id=QQQQ955QQQQ>Wharton (1997)</ref>.  _Utetes_ had been recognized as a subgenus of _Opius_ by <ref id=QQQQ482QQQQ>Fischer (1972)</ref>, and later elevated to generic rank by <ref id=QQQQ736QQQQ>Wharton (1988)</ref>.  However, most of the species that attack Tephritidae were not formally transferred to _Utetes_ until 1997, after _Utetes_ had been redefined <ref id=QQQQ955QQQQ>(Wharton 1997)</ref>."	"0000-00-00 00:00:00"	"2004-12-04 17:07:21"	"wharton"		
242	"Reared from olives infested with _Bactrocera oleae_ (Rossi), but is almost certainly not a parasitoid of olive fly.  It is more likely to be a seed feeder or a parasitoid of a seed feeder <ref id=QQQQ287QQQQ>(Silvestri 1915)</ref>.  Biology needs confirmation."	"0000-00-00 00:00:00"	"2005-01-31 16:34:40"	"sonia"		
243	"_Spalangia afra_ Silvestri, 1913"	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
244	"Originally obtained from pupae of _Ceratitis anonae_ Graham and subsequently bred on two other species of _Ceratitis_ before the culture was lost (<ref id=QQQQ810QQQQ>Silvestri 1914</ref>)."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
245	"Nigeria"	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
246	"The original description was based on specimens reared from tephritid puparia collected in Nigeria (<ref id=QQQQ810QQQQ>Silvestri 1914</ref>)."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
247	"_Bactrocera oleae_ (Rossi)XXXXOther records (<ref id=QQQQ54QQQQ>Clausen et al. 1965</ref>) need confirmation as they may apply to a different species of _Utetes_ that was undescribed at the time those collections were made."	"0000-00-00 00:00:00"	"2005-01-31 16:35:42"	"sonia"		
248	"This was one of several species field-collected in Africa and shipped to laboratories in France and California as part of a biological control program against olive fly after the latter became established in California in the late 1990s.  Studies still on-going as of 2006."	"0000-00-00 00:00:00"	"2006-06-28 16:21:39"	"wharton"		
251	"This species was formally transferred from _Opius_ to _Utetes_ by <ref id=QQQQ955QQQQ>Wharton (1997)</ref>.  _Utetes_ had been recognized as a subgenus of _Opius_ by <ref id=QQQQ482QQQQ>Fischer (1972)</ref>, and later elevated to generic rank by <ref id=QQQQ736QQQQ>Wharton (1988)</ref>.  However, most of the species were not formally transferred to _Utetes_ until 1997, after _Utetes_ had been redefined (<ref id=QQQQ955QQQQ>Wharton 1997</ref>).XXXXXXXX<ref id=QQQQ761QQQQ>Wharton (1987)</ref> renamed this species as _Opius tephritivorus_ when it was discovered that there were two species with the name _africanus_ in the genus _Opius_.  However, with the transfer of this species to _Utetes_ (<ref id=QQQQ955QQQQ>Wharton 1997</ref>), the new name is no longer necessary and the correct name is therefore _Utetes africanus_ (<ref id=QQQQ314QQQQ>Szépligeti, 1910</ref>)."	"0000-00-00 00:00:00"	"2004-12-10 14:12:16"	"wharton"		
252	"_Utetes africanus orientalis_ Silvestri is currently recognized as a valid subspecies."	"0000-00-00 00:00:00"	"2004-11-04 11:45:13"	""		
